Filename,alert_type,Frame_Number,Id,label,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,BoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_Junction_39.mp4,Safe_Distance,962,2336,0,1,0,0,0,0,1,0,3.041,5.774,-36.92,1.494,1.056,2.798,2.784,0.282,-1.681,57.761,12.946,20.084,1.048,1.013,2.826,0.505,2.784,10.283,-0.024,1.195,2.712,0.038,0.522,0.009,12.382,0.263,0.11,1.523,9.537,0.139,243.647,151.32,0,-7.989,-3.993,2.889,-0.018,0.692,-0.054,0.692,-0.054,13.972,-1.054,25.627,1.644,44.192,-0.018,1.254,-0.017,18.815,0.25,0.574,0.001,0.345,0.009,0.434,0.003,2.796,0.034,-0.038,0.004,0.001,3.906,0.183,1.631,72.657,32.148,182985440,1033.679,0.075,-0.007,0.002,3.142
Front_Alert_False_Junction_39.mp4,Safe_Distance,963,2336,0,1,0,0,0,0,1,0,3.062,4.555,-38.478,1.509,1.143,2.822,2.813,0.224,-1.756,57.714,13.283,19.742,1.034,0.985,2.821,0.47,2.784,9.633,-0.02,1.195,2.583,0.03,0.424,0.008,12.508,0.228,0.094,1.304,7.878,0.143,-220.835,203.186,0,-7.992,-4.007,2.868,-0.014,0.658,-0.054,0.658,-0.054,13.322,-1.054,27.032,1.565,44.021,-0.005,1.292,-0.028,19.105,0.189,0.576,0,0.353,0.009,0.437,0.002,1.342,0.464,-0.031,0.003,0.001,3.388,0.11,1.584,72.695,31.095,171498352,967.073,0.073,-0.007,0.002,3.142
Front_Alert_False_Junction_39.mp4,Safe_Distance,964,2336,0,1,0,0,0,0,1,0,3.07,4.093,-39.359,1.515,1.186,2.817,2.81,0.201,-1.787,57.833,13.324,19.811,1.016,0.979,2.818,0.419,2.784,8.635,-0.019,1.175,2.671,0.024,0.33,0.007,11.611,0.164,0.082,1.144,7.359,0.142,-194.419,422.107,0,-7.996,-4.009,2.841,-0.007,0.617,-0.057,0.617,-0.057,12.619,-1.138,28.363,1.557,44.181,-0.045,1.284,-0.031,19.483,0.091,0.576,0,0.36,0.009,0.441,0.001,2.884,0.031,-0.029,0.003,0,3.57,0.028,1.659,72.849,30.546,164571472,933.222,0.082,0,0.001,3.142
Front_Alert_False_Junction_39.mp4,Safe_Distance,975,2336,0,1,0,0,0,0,1,0,2.871,15.511,42.185,1.37,0.568,2.905,2.799,0.777,-1.951,57.382,14.211,18.637,1.011,1.01,2.925,0.497,2.882,9.748,0.019,-1.899,2.948,0.016,0.201,0.009,23.387,0.773,0.046,0.571,9.392,0.156,376.667,883.719,0,-7.998,-3.996,2.936,-0.003,-0.282,-0.061,0.282,0.061,5.347,1.258,40.601,0.225,46.713,1.158,2.355,-0.13,18.241,0.041,0.573,0,0.457,0.014,0.427,0,2.91,-0.008,0.03,-0.003,0,5.038,0.005,1.585,71.726,14.968,40504304,224.218,-0.083,-0.004,-0.001,3.142
Front_Alert_False_Junction_41.mp4,Safe_Distance,8,2514,0,0,0,1,1,0,1,0,2.839,17.016,-28.866,1.389,0.878,3.746,3.582,1.096,-1.809,63.809,23.095,16.577,1.099,1.037,3.871,0.837,3.779,12.49,-0.05,1.483,3.299,0.185,0.961,0,9.371,1.207,0.614,3.151,10.094,0.226,107.281,73.485,0,-7.984,-3.989,4.045,-0.05,0.549,0.082,0.549,0.082,7.301,1.483,28.946,0.01,40.034,1.597,1.483,0,14.212,0.376,0.629,0.002,0.295,0.01,0.377,0.005,2.835,-0.005,-0.05,0,0.008,6.727,0.463,3.006,73.682,38.778,192543632,1503.87,0.085,-0.005,-0.002,3.136
Front_Alert_False_Junction_41.mp4,Safe_Distance,9,2514,0,0,0,1,1,1,1,0,2.829,17.852,-29.198,1.39,0.877,3.7,3.522,1.134,-1.805,64.005,22.778,16.997,1.084,1.056,3.85,0.936,3.735,14.076,-0.045,1.415,3.103,0.11,0.822,0.005,7.027,1.295,0.39,2.872,9.396,0.218,79.841,90.479,0,-7.986,-3.985,3.992,-0.041,0.657,0.08,0.657,0.08,9.36,1.347,29.643,-0.144,42.527,1.219,1.483,-0.135,14.497,0.342,0.632,0.001,0.307,0.007,0.381,0.004,2.828,-0.003,-0.05,0.009,0.006,5.497,0.408,2.978,74.357,38.685,193211840,1496.689,0.078,-0.013,-0.002,3.141
Front_Alert_False_Junction_41.mp4,Safe_Distance,10,2514,0,0,0,1,1,1,1,0,2.828,19.957,-28.837,1.363,0.835,3.608,3.391,1.231,-1.74,64.677,22.397,17.876,1.088,1.071,3.825,0.986,3.696,14.94,-0.041,1.347,3.085,0.097,0.853,0.004,4.61,1.327,0.313,2.742,9.917,0.202,51.311,89.863,0,-7.986,-3.977,3.967,-0.041,0.721,0.076,0.721,0.076,10.319,1.32,29.913,-0.221,43.293,1.174,1.429,-0.081,14.702,0.342,0.633,0.001,0.313,0.007,0.384,0.004,2.812,0.002,-0.045,0.005,0.005,5.604,0.376,2.818,75.37,39.06,184992032,1525.81,0.075,-0.014,-0.002,3.107
Front_Alert_False_Junction_41.mp4,Safe_Distance,11,2514,0,0,0,1,1,1,1,0,2.835,23.63,-28.537,1.338,0.794,3.504,3.211,1.405,-1.674,65.595,22.07,18.944,1.12,1.097,3.781,1.049,3.632,16.117,-0.045,1.372,3.603,0.124,1.149,0.004,3.826,1.393,0.372,3.461,12.141,0.185,39.8,72.52,0,-7.982,-3.969,3.953,-0.049,0.781,0.077,0.781,0.077,11.23,1.396,29.66,-0.194,44.324,1.184,1.414,-0.028,14.737,0.441,0.63,0.002,0.319,0.007,0.385,0.005,2.81,0.003,-0.045,0,0.007,6.571,0.585,2.952,77.459,39.476,181134096,1558.454,0.084,-0.008,-0.003,3.036
Front_Alert_False_Junction_41.mp4,Safe_Distance,12,2514,0,0,0,1,1,1,1,0,2.836,25.648,-28.876,1.324,0.777,3.431,3.093,1.485,-1.657,66.213,21.762,19.759,1.151,1.11,3.723,1.115,3.552,17.434,-0.049,1.396,4.073,0.15,1.437,0.01,3.835,1.484,0.434,4.187,12.157,0.174,36.677,51.277,0,-7.975,-3.967,3.957,-0.067,0.828,0.082,0.828,0.082,11.437,1.713,29.254,-0.107,44.743,1.442,1.314,0.041,14.645,0.612,0.626,0.004,0.323,0.009,0.384,0.007,2.817,0.003,-0.041,-0.004,0.013,8.762,1.091,3.374,78.732,39.519,175313936,1561.866,0.093,0.001,-0.003,3
Front_Alert_False_Junction_41.mp4,Safe_Distance,13,2514,0,0,0,1,1,1,1,0,2.815,27.397,-28.473,1.311,0.765,3.343,2.968,1.538,-1.594,66.826,21.196,20.821,1.184,1.102,3.654,1.183,3.456,18.905,-0.049,1.44,4.534,0.171,1.719,0.014,4.101,1.577,0.493,5.005,12.736,0.161,36.824,42.78,0,-7.969,-3.968,3.924,-0.077,0.876,0.088,0.876,0.088,12.077,1.951,29.128,-0.073,45.261,1.668,1.206,0.094,14.733,0.772,0.625,0.005,0.326,0.01,0.386,0.009,2.82,0.002,-0.028,-0.009,0.017,10.69,1.736,3.836,79.464,39.879,171331840,1590.482,0.108,0.012,-0.004,2.99
Front_Alert_False_Junction_41.mp4,Safe_Distance,14,2514,0,0,0,1,1,1,1,0,2.824,29.143,-28.693,1.3,0.756,3.264,2.851,1.59,-1.567,67.401,20.673,21.835,1.207,1.102,3.556,1.318,3.301,21.794,-0.05,1.483,4.852,0.186,1.965,0.016,4.549,1.721,0.551,5.853,13.924,0.149,39.598,39.676,0,-7.966,-3.969,3.838,-0.08,1.005,0.09,1.005,0.09,14.608,2.053,28.971,-0.034,47.489,1.683,1.117,0.122,15.338,0.878,0.63,0.006,0.337,0.01,0.393,0.01,2.832,-0.001,-0.026,-0.008,0.019,12.096,2.294,4.214,80.485,39.964,166549440,1597.206,0.12,0.019,-0.004,2.951
Front_Alert_False_Junction_59.mp4,Safe_Distance,503,3680,0,2,0,0,0,0,1,1,2.752,22.35,19.595,1.179,0.006,3.416,3.16,1.299,-1.146,49.875,13.167,13.475,1.09,1.03,3.513,1.619,3.142,27.446,-0.033,-0.365,2.179,0.095,0.664,0.015,5.732,1.341,0.296,2.06,6.864,0.254,122.493,85.654,0,-7.98,-3.986,3.649,-0.039,-1.835,0.062,1.835,-0.062,30.453,-0.859,5.026,1.99,51.19,-0.07,0.088,0.079,11.763,0.28,0.49,0.002,0.386,0.008,0.343,0.004,2.632,0.014,-0.012,-0.006,0.005,2.325,0.244,4.895,60.037,16.778,70708544,281.757,-0.096,-0.005,0.001,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,504,3680,0,2,0,0,0,0,1,1,2.773,21.103,21.045,1.202,0.002,3.388,3.16,1.22,-1.217,49.964,12.946,13.703,1.078,1.035,3.486,1.547,3.142,26.348,-0.035,-0.465,2.641,0.081,0.585,0.013,7.172,1.214,0.266,1.92,7.642,0.247,121.253,105.624,0,-7.984,-3.986,3.597,-0.032,-1.806,0.074,1.806,-0.074,30.124,-1.079,7.08,2.029,51.683,-0.211,0.072,0.112,12.119,0.235,0.494,0.001,0.399,0.007,0.348,0.003,2.616,0.019,-0.02,-0.004,0.003,3.367,0.181,5.457,60.83,17.447,76183560,304.631,-0.114,-0.008,0,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,505,3680,0,2,0,0,0,0,1,1,2.831,17.794,24.148,1.261,0.003,3.417,3.253,1.044,-1.398,50.044,13.341,13.471,1.058,1.02,3.462,1.479,3.142,25.298,-0.035,-0.597,3.448,0.059,0.44,0.01,12.461,1.087,0.188,1.405,10.516,0.254,163.42,124.773,0,-7.986,-3.99,3.555,-0.027,-1.784,0.087,1.784,-0.087,30.151,-1.387,8.662,2.102,52.668,-0.492,0.058,0.154,12.412,0.203,0.495,0.001,0.414,0.004,0.352,0.003,2.615,0.024,-0.034,0,0.002,5.864,0.132,6.223,62.598,19.365,93556744,375.234,-0.139,-0.007,-0.001,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,506,3680,0,2,0,0,0,0,1,1,2.865,15.834,25.633,1.294,0,3.452,3.321,0.942,-1.493,49.988,13.659,13.198,1.041,0.981,3.453,1.375,3.147,23.591,-0.035,-0.77,4.082,0.043,0.325,0.009,18.973,0.917,0.134,1.025,12.125,0.262,-169.34,188.98,0,-7.991,-4.01,3.516,-0.018,-1.731,0.102,1.731,-0.102,29.609,-1.719,10.633,2.151,52.76,-0.72,0.101,0.191,12.725,0.132,0.496,0.001,0.422,0.002,0.357,0.002,2.625,0.03,-0.047,0.003,0.001,8.782,0.055,7.144,63.499,20.544,105540440,422.322,-0.167,-0.004,-0.002,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,507,3680,0,2,0,0,1,0,1,1,3.142,12.874,27.689,1.346,0.001,3.442,3.355,0.767,-1.599,50.006,13.572,13.274,1.021,0.974,3.447,1.259,3.16,21.726,-0.035,-0.969,4.709,0.034,0.259,0.012,18.902,0.735,0.116,0.893,14.059,0.259,-147.918,363.019,0,-7.995,-4.011,3.48,-0.009,-1.667,0.117,1.667,-0.117,28.727,-2,12.902,2.119,53.05,-1.038,0.161,0.231,12.987,0.071,0.497,0,0.428,0.001,0.36,0.001,2.635,0.036,-0.054,0.005,0,11.947,0.018,8.21,64.757,22.388,125251128,501.478,-0.184,0.001,-0.003,2.917
Front_Alert_False_Junction_59.mp4,Safe_Distance,508,3680,0,2,0,0,0,0,1,1,2.944,11.345,28.619,1.373,0.004,3.433,3.366,0.675,-1.644,50.029,13.5,13.344,0.997,0.998,3.437,1.132,3.207,19.448,-0.029,-1.233,5.037,0.024,0.191,0.015,239.368,0.565,0.081,0.632,14.418,0.257,1912.226,982.443,0,-7.998,-3.999,3.45,-0.003,-1.573,0.126,1.573,-0.126,27.228,-2.223,15.459,2.039,52.234,-1.12,0.329,0.258,13.216,0.027,0.499,0,0.435,-0.001,0.364,0,2.665,0.039,-0.052,0.007,0,14.141,0.002,8.824,65.337,23.384,136510384,547.06,-0.201,0.007,-0.004,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,509,3680,0,2,0,0,1,0,1,0,3.142,8.238,31.215,1.427,0.005,3.421,3.386,0.49,-1.773,49.96,13.309,13.433,0.989,1.011,3.427,0.993,3.287,16.814,-0.022,-1.553,5.411,0.021,0.162,0.015,44.878,0.382,0.067,0.526,16.596,0.255,341.189,15744.163,0,-8,-3.995,3.428,0,-1.468,0.136,1.468,-0.136,25.075,-2.36,17.827,2.018,51.455,-1.303,0.649,0.258,13.383,0.002,0.499,0,0.437,-0.002,0.366,0,2.698,0.043,-0.046,0.007,0,17.088,0,9.537,67.057,24.793,153895136,614.936,-0.204,0.007,-0.004,2.998
Front_Alert_False_Junction_59.mp4,Safe_Distance,511,3680,0,2,0,0,0,0,1,0,3.082,3.407,36.054,1.512,0.078,3.329,3.323,0.198,-1.959,50.227,12.559,14.188,1.015,1.034,3.419,0.721,3.339,12.109,-0.009,-2.112,5.58,0.036,0.293,0.011,19.264,0.091,0.123,0.99,17.696,0.235,146.318,366.272,0,-7.996,-3.988,3.451,-0.009,-1.211,0.14,1.211,-0.14,20.561,-2.415,21.375,1.937,48.574,-1.319,1.411,0.2,13.202,0.071,0.5,0,0.432,-0.002,0.363,0.001,2.837,0.042,-0.027,0.005,0,18.49,0.017,9.298,70.382,26.285,171128560,691.14,-0.196,-0.004,-0.003,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,512,3680,0,2,0,0,0,0,1,0,3.133,0.508,-39.346,1.562,1.214,3.192,3.192,0.028,-2.024,51.168,11.881,15.434,1.061,1.1,3.419,0.583,3.339,9.791,-0.009,-2.279,5.819,0.082,0.704,0.009,4.619,0.066,0.26,2.236,18.301,0.207,39.565,313.219,0,-7.995,-3.956,3.457,-0.011,-1.088,0.144,1.088,-0.144,18.323,-2.438,22.198,1.702,47.31,-1.334,1.795,0.138,13.158,0.084,0.499,0,0.42,0.002,0.363,0.001,2.909,0.042,-0.018,0.003,0,18.689,0.022,9.503,73.006,27.481,180054528,755.439,-0.203,-0.009,-0.002,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,513,3680,0,2,0,0,0,0,1,0,3.088,3.09,-39.16,1.521,0.686,3.044,3.039,0.164,-1.922,52.115,10.916,16.974,1.129,1.17,3.417,0.442,3.339,7.429,-0.009,-2.348,6.164,0.138,1.269,0.014,2.579,0.271,0.408,3.775,18.924,0.179,22.56,71.876,0,-7.975,-3.924,3.574,-0.045,-0.997,0.159,0.997,-0.159,16.768,-2.669,24.216,1.125,47.443,-1.717,1.958,0.111,12.153,0.375,0.494,0.002,0.406,0.006,0.349,0.005,2.979,0.03,-0.006,-0.001,0.006,21.862,0.419,11.043,74.845,28.063,180549552,787.785,-0.209,-0.01,0,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,1762,3829,0,2,0,0,0,0,0,1,2.494,37.124,-4.479,1.276,0.519,2.223,1.773,1.342,0.174,57.232,0.823,31.819,1.612,1.109,2.51,1.439,2.057,34.987,-0.151,-1.088,2.656,0.367,6.175,0,0.08,1.25,0.991,16.592,7.575,0.07,35.906,12.163,0,-7.857,-3.953,3.038,-0.151,-1.586,0.042,1.586,-0.042,31.178,1.088,11.709,-0.967,45.708,1.628,1.088,0,15.561,2.706,0.526,0.008,0.218,0.017,0.406,0.027,2.56,-0.011,-0.151,0,0.061,3.379,19.676,3.219,48.115,15.464,37340016,239.283,0.059,-0.084,0.007,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,1763,3829,0,2,0,0,0,0,0,1,2.476,38.127,-4.785,1.211,0.417,2.179,1.714,1.346,0.182,57.54,0,33.109,1.47,1.085,2.369,1.378,1.927,35.578,-0.139,-0.998,2.374,0.319,5.832,0.012,0.288,1.212,0.912,16.657,7.543,0.066,48.664,14.092,0,-7.898,-3.965,2.816,-0.127,-1.507,0.037,1.507,-0.037,32.398,0.908,10.088,-0.967,47.962,1.354,1.088,-0.18,19.593,2.419,0.536,0.007,0.238,0.016,0.444,0.024,2.876,-0.102,-0.151,0.023,0.047,2.622,16.711,2.817,48.001,14.509,33639840,210.658,0.047,-0.071,0.005,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,1764,3829,0,2,0,0,0,0,0,1,2.476,38.127,-4.785,1.373,0.798,2.179,1.714,1.346,0.182,57.54,0,33.109,1.47,1.085,2.369,1.378,1.927,35.578,-0.127,-0.908,2.374,0.319,5.832,0.011,0.288,1.212,0.912,16.657,7.543,0.066,48.664,14.092,0,-7.898,-3.965,2.816,-0.127,-1.507,0.037,1.507,-0.037,32.398,0.908,10.088,-0.967,47.962,1.354,0.998,-0.09,19.593,2.419,0.536,0.007,0.238,0.016,0.444,0.024,2.876,-0.102,-0.139,0.012,0.047,2.622,16.711,2.817,48.001,14.509,28913586,210.635,0.047,-0.071,0.005,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,1765,3829,0,2,0,0,0,0,0,1,2.476,38.127,-4.785,1.503,1.294,2.179,1.714,1.346,0.182,57.54,0,33.109,1.47,1.085,2.369,1.378,1.927,35.578,-0.127,-0.908,2.374,0.319,5.832,0.01,0.288,1.212,0.912,16.657,7.543,0.066,48.664,14.092,0,-7.898,-3.965,2.816,-0.127,-1.507,0.037,1.507,-0.037,32.398,0.908,10.088,-0.967,47.962,1.354,0.953,-0.03,19.593,2.419,0.536,0.007,0.238,0.016,0.444,0.024,2.876,-0.102,-0.133,0.004,0.047,2.622,16.711,2.817,48.001,14.509,24577544,210.615,0.047,-0.071,0.005,3.142
Front_Alert_False_Junction_59.mp4,Safe_Distance,1766,3829,0,2,0,0,0,0,0,1,2.476,38.127,-4.785,1.511,1.359,2.179,1.714,1.346,0.182,57.54,0,33.109,1.47,1.085,2.369,1.378,1.927,35.578,-0.127,-0.908,2.374,0.319,5.832,0.009,0.288,1.212,0.912,16.657,7.543,0.066,48.664,14.092,0,-7.898,-3.965,2.816,-0.127,-1.507,0.037,1.507,-0.037,32.398,0.908,10.088,-0.967,47.962,1.354,0.908,0,19.593,2.419,0.536,0.007,0.238,0.016,0.444,0.024,2.876,-0.102,-0.127,0,0.047,2.622,16.711,2.817,48.001,14.509,19666266,210.591,0.047,-0.071,0.005,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,506,3972,0,1,0,0,0,0,1,1,2.569,32.779,-10.123,1.198,0.455,3.694,3.106,2,-0.649,44.335,10.388,11.524,1.079,1.032,3.844,2.291,3.09,36.505,0.004,0.632,1.954,0.079,0.447,0.02,3.986,2.009,0.229,1.305,6.366,0.321,103.838,104.936,0,-7.984,-3.984,3.967,-0.035,2.51,-0.063,2.51,-0.063,39.285,-0.794,3.141,-1.565,57.597,-0.262,0.534,0.028,9.951,0.198,0.445,0,0.476,0.004,0.316,0.003,2.456,0.014,0.026,-0.006,0.004,2.054,0.115,7.865,95.916,44.41,287124384,1972.354,0.114,-0.019,0.008,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,507,3972,0,1,0,0,0,0,1,1,2.585,31.872,-12.368,1.211,0.475,3.643,3.094,1.924,-0.78,44.318,9.899,11.847,1.094,1.049,3.784,2.209,3.094,35.713,0.004,0.682,2.127,0.096,0.557,0.025,3.459,1.882,0.28,1.628,6.493,0.308,81.423,86.534,0,-7.98,-3.979,3.93,-0.042,2.464,-0.073,2.464,-0.073,38.895,-0.909,2.395,-1.881,57.35,-0.241,0.525,0.045,10.142,0.24,0.443,0,0.479,0.004,0.319,0.004,2.463,0.016,0.044,-0.011,0.005,2.522,0.169,8.186,95.818,43.132,268789216,1860.516,0.121,-0.019,0.009,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,508,3972,0,1,0,0,0,0,1,1,2.607,30.618,-15.381,1.237,0.501,3.564,3.067,1.815,-0.945,44.891,9.703,12.382,1.099,1.069,3.758,2.156,3.094,35.011,-0.009,0.716,2.329,0.11,0.664,0.028,2,1.791,0.343,2.078,6.865,0.288,54.697,72.055,0,-7.977,-3.97,3.929,-0.049,2.44,-0.081,2.44,-0.081,38.611,-1.029,2.172,-2.224,57.045,-0.213,0.512,0.058,10.129,0.288,0.441,0.001,0.472,0.008,0.319,0.004,2.468,0.018,0.035,-0.012,0.007,3.119,0.259,8.588,95.22,41.473,252076416,1720.118,0.133,-0.021,0.009,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,509,3972,0,1,0,0,0,0,1,1,2.617,30.042,-16.958,1.252,0.518,3.511,3.039,1.758,-1.024,45.229,9.514,12.756,1.115,1.076,3.726,2.066,3.089,33.667,-0.026,0.761,2.425,0.119,0.744,0.028,2.246,1.686,0.38,2.368,7.009,0.275,54.65,67.621,0,-7.974,-3.97,3.907,-0.052,2.361,-0.084,2.361,-0.084,37.391,-1.064,0.258,2.287,56.619,-0.201,0.525,0.067,10.199,0.323,0.441,0.001,0.477,0.009,0.32,0.005,2.489,0.019,0.018,-0.012,0.009,3.272,0.333,8.415,95.028,40.606,243235920,1648.98,0.144,-0.024,0.01,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,510,3972,0,1,0,0,0,0,1,1,2.666,27.248,-21.821,1.304,0.622,3.561,3.166,1.63,-1.324,45.133,9.92,12.4,1.107,1.038,3.669,1.962,3.089,32.326,-0.038,0.852,2.792,0.103,0.661,0.024,5.383,1.564,0.3,1.927,8.712,0.287,86.543,70.549,0,-7.976,-3.981,3.84,-0.049,2.271,-0.088,2.271,-0.088,36.397,-1.163,2.078,2.619,56.39,-0.204,0.589,0.075,10.603,0.309,0.442,0.001,0.485,0.01,0.326,0.005,2.506,0.02,-0.004,-0.01,0.007,4.221,0.279,8.289,94.145,37.643,202494512,1417.129,0.15,-0.018,0.009,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,511,3972,0,1,0,0,0,0,1,1,2.693,25.715,-24.279,1.331,0.69,3.605,3.248,1.564,-1.482,45.01,10.226,12.1,1.087,0.975,3.624,1.869,3.094,31.245,-0.039,0.969,3.154,0.087,0.566,0.016,13.727,1.458,0.247,1.619,9.751,0.298,-126.143,97.141,0,-7.983,-4.013,3.749,-0.036,2.19,-0.091,2.19,-0.091,35.994,-1.357,3.962,2.832,56.423,-0.226,0.653,0.09,11.176,0.228,0.445,0.001,0.491,0.012,0.334,0.003,2.513,0.024,-0.018,-0.006,0.004,5.691,0.148,8.14,93.746,36.047,181821968,1299.536,0.163,-0.005,0.008,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,524,3972,0,1,0,0,0,0,1,0,3.125,0.959,41.642,0.919,0.389,3.719,3.719,0.062,-2.471,45.384,11.666,11.369,1.016,1.025,3.753,0.443,3.719,6.738,0.018,2.073,4.685,0.026,0.156,0.01,16.619,0.152,0.076,0.455,15.901,0.327,132.643,576.04,0,-7.997,-3.988,3.776,-0.006,0.905,-0.132,0.905,-0.132,13.877,-2.04,31.07,1.265,48.203,-1.025,2.114,-0.012,11.028,0.039,0.442,0.002,0.538,0.002,0.332,0.001,2.944,0.031,0.032,-0.004,0,14.122,0.004,7.801,77.317,21.655,34867936,469.023,0.171,0.027,0.005,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,525,3972,0,1,0,0,0,0,1,0,3.061,4.596,39.12,1.108,0.218,3.7,3.688,0.296,-2.335,44.73,10.838,11.486,1.031,1.005,3.749,0.337,3.719,5.148,0.014,2.079,4.969,0.031,0.185,0.012,44.71,0.268,0.078,0.467,15.948,0.322,338.226,315.051,0,-7.995,-3.995,3.79,-0.012,0.809,-0.135,0.809,-0.135,12.348,-2.057,32.349,0.899,48.145,-1.18,2.191,-0.032,10.94,0.07,0.442,0.002,0.536,0.002,0.331,0.001,2.969,0.028,0.032,-0.005,0,13.582,0.013,7.898,75.284,19.717,74552456,388.97,0.18,0.016,0.005,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,526,3972,0,1,0,0,0,0,1,0,3.029,6.423,37.753,0.819,0.232,3.685,3.662,0.412,-2.256,44.333,10.306,11.578,1.035,1.01,3.728,0.237,3.719,3.645,0.007,2.124,5.373,0.035,0.212,0.013,53.11,0.431,0.092,0.559,15.975,0.318,362.824,255.826,0,-7.994,-3.995,3.778,-0.014,0.756,-0.148,0.756,-0.148,11.64,-2.284,75.066,-11.306,92.405,-13.964,2.221,-0.028,11.01,0.087,0.446,0.001,0.534,0.003,0.332,0.001,3.055,0.003,0.027,-0.006,0.001,15.515,0.02,9.389,74.247,18.703,44958460,349.935,0.197,-0.004,0.006,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,527,3972,0,1,0,0,0,0,1,0,2.999,8.184,36.245,0.761,0.134,3.689,3.651,0.525,-2.181,44.03,10.034,11.557,1.027,1.012,3.711,0.071,3.707,1.108,-0.002,2.124,5.575,0.034,0.208,0.013,45.161,0.627,0.092,0.559,15.48,0.319,294.89,254.58,0,-7.994,-3.994,3.761,-0.014,0.615,-0.155,0.615,-0.155,9.461,-2.387,43.19,-12.313,52.81,-14.984,2.066,0.017,11.119,0.086,0.452,-0.001,0.539,0.003,0.333,0.001,3.118,-0.015,0.019,-0.006,0.001,15.816,0.02,10.016,73.08,17.864,55613640,319.307,0.223,-0.028,0.006,3.142
Front_Alert_False_Junction_62.mp4,Safe_Distance,529,3972,0,1,0,0,0,0,1,0,2.931,12.073,32.956,1.34,0.865,3.659,3.579,0.765,-1.991,43.912,9.645,11.742,1.018,1.006,3.696,0.354,3.675,5.509,-0.009,2.171,5.462,0.022,0.135,0.008,212.856,1.034,0.078,0.486,16.189,0.312,1410.962,409.142,0,-7.996,-3.999,3.728,-0.009,0.174,-0.151,0.174,-0.151,2.749,-2.359,39.39,-0.994,40.276,1.24,1.919,0.072,11.315,0.055,0.454,-0.003,0.553,0,0.336,0.001,3.127,-0.023,0,-0.003,0,16.501,0.011,9.149,70.454,16.05,24790226,257.695,0.206,-0.053,0.005,3.142
